,track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,genre_top
1302,8453,0.4067535263,0.4306538148,0.5326685427,0.7018726178,0.1499301114,0.0319653427,123.117,0.7606025079,Rock
1303,8454,0.1100170619,0.4773009182,0.6230285825,0.8476939885,0.1552851849,0.0361264284,97.806,0.6679290259,Rock
1304,8455,0.0173483675,0.3226450072,0.7800325718,0.7617182286,0.0891951364,0.0416814245,93.125,0.455547782,Rock
1305,8489,0.7557905985,0.2768226936,0.4833437118,0.1542806327,0.0974631128,0.0539422156,138.214,0.4259848897,Rock
1306,8490,0.8618394662,0.089169768,0.9045407659,0.9228460774,0.695784551,0.0538801194,179.306,0.4149999657,Rock
1307,8491,0.8705621174,0.1802531893,0.6894778529,0.5456271225,0.5803646386,0.0434339522,145.181,0.2680248608,Rock
1308,8492,0.8512811715,0.2223970485,0.7003196064,0.2346592766,0.103089601,0.047077775,143.689,0.3715059214,Rock
1309,8493,0.9219591749,0.2649879348,0.8549003099,0.8962184912,0.3420353072,0.0536159192,146.046,0.2262492001,Rock
1310,8494,0.9905407326,0.2418806896,0.9140120729,0.9171606658,0.7200577073,0.0424982687,146.431,0.2375400356,Rock
1311,8495,0.9680289233,0.1571521272,0.7981140677,0.8893911255,0.4830583418,0.0458226919,146.25,0.4031834393,Rock
1312,8496,0.9630966799,0.240089414,0.5388382684,0.1359583657,0.4103589529,0.0431466794,148.376,0.3907940377,Rock
1313,8497,0.9689505199,0.1073419892,0.7441390948,0.7014097992,0.2395349778,0.0407386103,168.427,0.4683168951,Rock
1314,8498,0.9176381238,0.0992832954,0.8704940685,0.8532039347,0.5623443219,0.046494336,172.954,0.1919382271,Rock
1315,8512,0.290387099,0.1920271652,0.7542163524,0.917265243,0.3957181385,0.040567797,184.019,0.129808027,Rock
1316,8513,0.4726637467,0.2712110177,0.6457259611,0.9083731326,0.2756634383,0.0363342904,149.68,0.193470562,Rock
1317,8514,0.0947306881,0.0980004588,0.6513132603,0.9421055428,0.0772973785,0.03340648,180.751,0.4501232581,Rock
1318,8515,0.488191331,0.2579717216,0.5244939644,0.8481354157,0.2848729815,0.0413240308,120.304,0.2336996414,Rock
1319,8516,0.0842472789,0.1808578079,0.6920749903,0.8399139151,0.1133107286,0.0616858206,162.177,0.1088623231,Rock
1320,8531,0.9604442564,0.3633514273,0.4112019363,0.9164609588,0.1102966716,0.0296329433,82.181,0.0392168063,Rock
1321,8565,0.9826626594,0.5279493143,0.3334303404,0.856232124,0.1007341781,0.038221912,112.596,0.2361583269,Rock
1322,8566,0.8987180703,0.5567574671,0.3621425588,0.013569846,0.1573495314,0.4070649546,95.935,0.9210814442,Rock
1323,8567,0.7047958547,0.6337567502,0.5212898228,0.0865351317,0.1644586101,0.2045352112,114.254,0.9645739781,Rock
1324,8575,0.8072180964,0.7197096821,0.3775240789,0.1007771069,0.1058519615,0.0718601717,104.675,0.7178344777,Rock
1325,8914,0.8737278926,0.4852374089,0.4420358215,0.9646007374,0.1149002797,0.031205534,102.035,0.4547637233,Rock
1326,8915,0.7052116489,0.3490552058,0.999767599,0.8616654163,0.4090418385,0.0532550454,128.837,0.0248407396,Rock
1327,8916,0.838979219,0.2178187174,0.9984844942,0.9756016223,0.8801200806,0.0355055412,190.378,0.0343871,Rock
1328,8919,3.05007e-05,0.1438006774,0.7327869312,0.9035711195,0.9084033868,0.1206299123,99.164,0.0961410768,Rock
1329,8921,0.9346924443,0.4888920532,0.1818262901,0.9661743412,0.1139298801,0.0368957532,54.892,0.4880573129,Rock
1330,9172,0.0459468629,0.051635747,0.7125317024,0.3128730091,0.1342011649,0.1104158411,246.122,0.3084824124,Rock
1331,9173,0.2658092956,0.1253230323,0.6609714302,0.6630135664,0.1117704651,0.0382121028,93.229,0.5027083687,Rock
1332,9174,0.9285305687,0.1761338165,0.7389437107,0.776638704,0.1048536599,0.0567104793,135.203,0.1071341224,Rock
1333,9175,0.0001704275,0.0975834783,0.9087861967,0.8538720563,0.100271021,0.0418522333,154.996,0.0730140087,Rock
1334,9176,0.1480174361,0.2212916543,0.565647594,0.0910248522,0.1039414291,0.0379459021,145.003,0.3515648177,Rock
1335,9177,0.0055825612,0.1521921719,0.7180951507,0.081825365,0.0779261661,0.041925291,169.057,0.3109545605,Rock
1336,9178,0.0772935648,0.1920144763,0.6702383364,0.8864294851,0.1093100358,0.0543018644,149.8,0.1596254195,Rock
1337,9187,0.066027253,0.1410552134,0.7325514812,0.8798569493,0.0897510351,0.0434042583,181.778,0.2011184499,Rock
1338,9188,0.0033306638,0.1232931046,0.8791173444,0.7188945701,0.0897027661,0.0372817338,199.784,0.3975302249,Rock
1339,9189,0.4638560446,0.1130287681,0.820188616,0.8738254786,0.1135619152,0.0510346594,166.104,0.2330354084,Rock
1340,9190,0.0859654947,0.0942356169,0.9318632928,0.9128559906,0.1318531185,0.0568693798,187.897,0.0786124334,Rock
1341,9191,0.6571723793,0.1219486523,0.8318439562,0.9576237095,0.1063403894,0.0431160537,190.913,0.2215988016,Rock
1342,9192,0.1228051525,0.2426460124,0.8057688394,0.0119961101,0.1563311468,0.0462352041,190.53,0.2256907799,Rock
1343,9194,0.551999432,0.5104119916,0.4170333605,0.2935388579,0.1149842111,0.1571995422,89.078,0.5656402285,Hip-Hop
1344,9195,0.6999441912,0.4968424507,0.8911263405,0.427083613,0.1117296876,0.1174087162,93.143,0.0550783087,Rock
1345,9196,0.6375727293,0.2824630152,0.9536099314,0.8423929904,0.1127790252,0.0834144314,127.452,0.0860215178,Rock
1346,9198,0.8483706427,0.2379883399,0.9720233733,0.4600165189,0.1599800596,0.0855503077,148.705,0.1012706,Rock
1347,9200,0.8965943659,0.3687346887,0.789404716,0.8503882013,0.12636994,0.0686931986,116.725,0.3061837339,Rock
1348,9202,0.6134260326,0.2547378653,0.8575303943,0.336278969,0.1380695047,0.0403127787,135.661,0.1877106124,Rock
1349,9203,0.675022487,0.2922318399,0.9036198728,0.9520434646,0.1261656342,0.0360810253,134.677,0.2154420746,Rock
1350,9204,0.738916078,0.3319399424,0.9301575023,0.9202472392,0.1088648772,0.1418764879,118.6,0.0324555883,Rock
1351,9397,0.2852376628,0.4291193944,0.5856484803,0.5384582682,0.1875383223,0.067088999,141.115,0.1020410643,Rock
1352,9553,0.7589878976,0.4674273897,0.5895778366,0.8854654999,0.0972521586,0.0373811291,86.429,0.1597822246,Rock
1353,9637,0.0076097251,0.6907193956,0.6632856072,0.8588944387,0.0847837542,0.0351850779,125.237,0.9023163618,Rock
1354,9640,0.6946975661,0.3328145441,0.9665829866,0.9433374272,0.046401429,0.4610470324,98.015,0.0635841491,Rock
1355,9641,0.9888183474,0.4727181742,0.1915957534,0.8417832397,0.0899140003,0.0521101878,166.223,0.1773386661,Rock
1356,9662,0.1906014822,0.762072832,0.5612633213,0.345606652,0.1114261839,0.0325342725,112.13,0.8906960673,Rock
1357,9663,0.4184443832,0.5961694852,0.5603850129,0.7680166312,0.1051308175,0.0385263329,150.049,0.5924594176,Rock
1358,9664,0.7270605431,0.6847336249,0.4750955335,0.0001072329,0.1134745904,0.0295048403,119.952,0.9536685481,Rock
1359,9666,0.9490061121,0.3989892622,0.4430892905,0.8613859596,0.1749623939,0.0293295043,84.145,0.7086968469,Rock
1360,9778,0.1787181639,0.8405488175,0.5168462586,6.04287e-05,0.1036986002,0.4838733424,63.993,0.9254921861,Hip-Hop
1361,9798,0.9111220983,0.7701621043,0.3240120012,0.0006213431,0.1156045239,0.6882007064,86.914,0.7495087105,Hip-Hop
1362,9844,0.8910551151,0.5180620075,0.5492228928,0.6405299742,0.0793053247,0.0293238054,152.074,0.7287751338,Rock
1363,9851,0.9547186689,0.3924773774,0.4053817534,0.944555456,0.050749644,0.0385703607,93.025,0.0387046521,Hip-Hop
1364,9852,0.950726016,0.4061846687,0.6636523787,0.9723557701,0.1103189606,0.0314278633,160.023,0.1922781186,Hip-Hop
1365,9853,0.9109179371,0.3608886809,0.494321036,0.9443468944,0.1750735909,0.0616190116,159.851,0.371644759,Hip-Hop
1366,9854,0.9098718209,0.5192265136,0.4565399686,0.9161334612,0.0898617823,0.0383670758,88.958,0.4327850485,Hip-Hop
1367,9855,0.9275300289,0.5518805741,0.4560656067,0.9239666856,0.1614063051,0.0267758125,89.976,0.4594205961,Hip-Hop
1368,9856,0.7503052529,0.5525620368,0.6143811709,0.8100551676,0.1363219881,0.0940414204,177.906,0.1291836766,Hip-Hop
1369,9863,0.106136971,0.2665394863,0.9982977928,0.8514874452,0.2136312896,0.0782305272,181.862,0.193566195,Rock
1370,9866,0.7114400964,0.1699823807,0.9990939812,0.8753704358,0.2859508839,0.1164119459,115.78,0.0252234845,Rock
1371,9867,0.8151644782,0.2589002541,0.9968840731,0.8632815062,0.1866818284,0.0717029272,107.769,0.0951039044,Rock
1372,9875,0.7140202963,0.4953261682,0.200109548,0.9338985436,0.1430103547,0.0486760913,153.967,0.0678190906,Hip-Hop
1373,9985,0.0471077605,0.3949353217,0.9528986779,0.8793157684,0.2001287173,0.0567115444,121.488,0.388696403,Rock
1374,9986,0.0004180627,0.3622601331,0.9889630784,0.5461580294,0.0941082888,0.0715670025,99.316,0.4201655103,Rock
1375,9987,0.0018902534,0.1276509975,0.9686936707,0.8494534247,0.0902493149,0.0861430496,200.88,0.4013120802,Rock
1376,9988,0.3077648003,0.453757707,0.8683448379,0.8090184855,0.0912592791,0.0552345796,106.185,0.6287710772,Rock
1377,9989,7.18081e-05,0.1880482641,0.9566199006,0.7541612734,0.2963926742,0.0476589253,222.989,0.6785369068,Rock
1378,9990,0.0065017206,0.3453116858,0.947207011,0.901015001,0.0880007798,0.0724579144,146.272,0.4744738841,Rock
1379,9991,0.0173096537,0.2381181448,0.8143172312,0.1156734456,0.1434311301,0.057081631,117.915,0.624566184,Rock
1380,9992,0.0196800872,0.2079422838,0.9632082156,0.88125857,0.0786611775,0.048540321,144.264,0.1968284298,Rock
1381,9993,0.0739174805,0.1626411544,0.9381014484,0.7873551356,0.1167426201,0.0516594199,161.253,0.367430494,Rock
1382,9994,0.0195424912,0.2705143285,0.8567657009,0.8175072903,0.1034684937,0.0468672203,166.922,0.3959922042,Rock
1383,9995,0.0730171692,0.4921878505,0.9639541288,0.780846947,0.0874702498,0.0477178165,102.55,0.3310352566,Rock
1384,9996,0.015037282,0.2196224581,0.9641658768,0.8416696874,0.1332125803,0.0496778467,200.758,0.5811309258,Rock
1385,9997,0.1053087859,0.1463384713,0.9658830896,0.8799242239,0.1303748539,0.0811845087,207.867,0.4785278819,Rock
1386,9998,0.0610506479,0.3241515409,0.9656564564,0.7909116411,0.105006511,0.0450682367,103.792,0.5539265017,Rock
1387,9999,0.0228701504,0.4793358061,0.8528581305,0.4856911881,0.0893963197,0.0298262108,134.012,0.7865551668,Rock
1388,10000,0.0007105496,0.494748639,0.7632727355,0.2384298901,0.1116800388,0.0300514342,135.982,0.6192162518,Rock
1389,10001,0.1179519522,0.5976728326,0.7794913907,0.7985379833,0.0904494167,0.0333985927,100.079,0.592145867,Rock
1390,10002,0.0009254579,0.4444720999,0.9423669127,0.8043839736,0.1117129787,0.0321432205,146.671,0.7906327005,Rock
1391,10003,0.0004341337,0.3163343181,0.9105817298,0.7452702097,0.1329637141,0.0351355025,89.393,0.5976126602,Rock
1392,10052,0.0878533204,0.3281784419,0.8743706877,0.7840716097,0.3537615246,0.0959270707,155.628,0.3950326852,Rock
1393,10053,0.2397285332,0.5903670579,0.6969569748,0.9352843115,0.1113292801,0.0292688954,123.928,0.3429310006,Rock
1394,10054,0.2092673955,0.5096383946,0.4596954627,0.862673886,0.1062424167,0.0775213574,125.399,0.1562632204,Rock
1395,10055,0.4141676997,0.4715148477,0.4563999251,0.8891867536,0.1117297523,0.0386103403,124.925,0.1643080309,Rock
1396,10056,0.0204604696,0.5861406775,0.6499967989,0.1423399564,0.0681400609,0.042735686,93.539,0.486727862,Rock
1397,10057,0.3694999224,0.5432194539,0.806274212,0.9112760664,0.1115656186,0.0286921164,129.176,0.2577636225,Rock
1398,10058,0.4953292232,0.5191656755,0.854767833,0.9425017621,0.1252295168,0.0349511864,131.019,0.3954891621,Rock
1399,10059,0.6756606601,0.427169804,0.3213558656,0.9464830919,0.10029943,0.0393224972,112.537,0.0399871793,Rock
1400,10060,0.0938595532,0.4746431882,0.2219920068,0.8019638366,0.0913536757,0.0469651388,120.853,0.0561244461,Rock
1401,10061,0.0196735231,0.4492820853,0.8209253198,0.8058718053,0.0710900947,0.0411566963,141.53,0.6109074325,Rock
1402,10062,0.0359004366,0.2580640101,0.8019406974,0.9263776733,0.1030198427,0.0792507963,123.111,0.2166531485,Rock
1403,10184,0.0003610606,0.3931425988,0.8421466678,0.625490382,0.0745056023,0.0493828994,140.124,0.3385771927,Rock
1404,10214,0.0796000373,0.6214908035,0.5086957493,0.7377985604,0.1327243658,0.0377571909,151.949,0.4838045082,Rock
1405,10215,0.3967675749,0.4366072497,0.348965039,0.7815933741,0.1407533696,0.0439439069,95.817,0.1384425568,Rock
1406,10339,0.991475337,0.3589808866,0.0218561444,0.6427130545,0.2046715006,0.0378692737,168.726,0.0752090208,Rock
1407,10346,0.9555332546,0.3722456185,0.9288726465,0.9617393219,0.2048653712,0.0330932724,160.684,0.8349523291,Rock
1408,10666,0.0035955511,0.5437598725,0.5287638887,1.06161e-05,0.2449283794,0.5554185439,57.881,0.8009477449,Hip-Hop
1409,10693,0.0113966622,0.8370633662,0.3627917668,0.9012160893,0.0893380299,0.3093130508,166.007,0.7262405016,Hip-Hop
1410,10694,0.0045801049,0.7469852781,0.1299341829,0.9443091056,0.1108930437,0.1627906351,91.99,0.1758973984,Hip-Hop
1411,10697,0.3831923611,0.8612592298,0.3570233789,0.8712107824,0.1102024902,0.5234949758,93.966,0.442031867,Hip-Hop
1412,10698,0.0475317496,0.7149279185,0.5372199815,0.8796473286,0.0862128316,0.0558493713,100.03,0.7051856482,Hip-Hop
1413,10725,0.0009739451,0.2353377593,0.9527279135,0.8954704394,0.0252973415,0.047888334,157.455,0.4237386919,Rock
1414,10726,0.0513024403,0.6035332591,0.5490979748,0.8555820901,0.0406814743,0.1811197181,116.459,0.607966916,Rock
1415,10815,0.0262752329,0.677013433,0.5203083565,3.86203e-05,0.0684740487,0.4268390949,90.901,0.7277323458,Hip-Hop
1416,10822,0.0013621592,0.2506280128,0.8485035687,0.3056996749,0.0868940286,0.0361446153,99.888,0.6442269125,Rock
1417,10823,0.1125078356,0.1142782652,0.7597326157,0.7136278916,0.1076897681,0.0384926475,74.756,0.7783945816,Rock
1418,10824,0.0095938643,0.2346806083,0.6794422373,0.6410034901,0.1157040677,0.0472444072,74.58,0.3806599571,Rock
1419,10825,0.0008181448,0.2349775948,0.6625257519,0.7806280206,0.112391931,0.0452618001,160.006,0.5155869606,Rock
1420,10826,0.1452562612,0.4363552162,0.8453399095,0.8990443871,0.2039375922,0.0304021299,100.918,0.5117172606,Rock
1421,10827,0.1860067444,0.3760269456,0.8430546494,0.8375806658,0.1371744569,0.0279669262,85.621,0.7262283635,Rock
1422,10829,0.2193418655,0.3213885964,0.8330230688,0.6423431838,0.3746004708,0.0410940155,111.881,0.4513051412,Rock
1423,10830,0.0002972128,0.1487811163,0.8871856969,0.323466117,0.3641582371,0.0468340043,169.545,0.3185221599,Rock
1424,10929,0.0120425273,0.2732761358,0.9495243568,0.899189869,0.2081440993,0.097679199,164.775,0.6305639506,Rock
1425,10930,0.0265238647,0.263186475,0.9488437882,0.6486467861,0.1017585244,0.1222762442,186.125,0.3320079421,Rock
1426,10932,0.0038530041,0.3642192545,0.9225210852,0.88213814,0.1099342744,0.087575564,143.951,0.3367773236,Rock
1427,10933,0.0290349475,0.3409385977,0.8772812449,0.1292503654,0.046810352,0.4324826689,200.487,0.303839287,Rock
1428,10934,0.0044648768,0.2237625502,0.9663153006,0.9326407313,0.0583830353,0.0663655092,223.593,0.5979676399,Rock
1429,10935,0.0010948456,0.2463461217,0.974558782,0.5749649288,0.0824466877,0.0891768503,93.697,0.2528490168,Rock
1430,10936,0.0248033574,0.2632672088,0.9115027874,0.85967153,0.1224352451,0.0638767903,165.674,0.2859763589,Rock
1431,10937,0.01737665,0.2411974708,0.925213824,0.6805581046,0.1424141957,0.0776080042,191.457,0.4170014967,Rock
1432,10938,0.0035660912,0.3421101908,0.9707749053,0.6853957352,0.129888327,0.1376084835,111.383,0.3321689807,Rock
1433,10942,0.5061809048,0.6144111724,0.263544563,0.807267652,0.1631886614,0.0521866334,91.758,0.0541799887,Hip-Hop
1434,10943,0.1500553965,0.7083897562,0.2718738362,0.8497562568,0.1063951354,0.088841164,182.286,0.4680858321,Hip-Hop
1435,10944,0.1161112489,0.8242900594,0.4202126396,0.1074715743,0.1073973333,0.1204677465,92.663,0.4703465795,Hip-Hop
1436,10945,0.8051893394,0.5759887957,0.3407273701,0.0070559743,0.1783268929,0.0650983737,89.791,0.5808209356,Hip-Hop
1437,10946,0.4515287653,0.625937511,0.4471159564,0.7601936901,0.1288905661,0.0424056001,91.008,0.7439756839,Hip-Hop
1438,10947,0.8004333533,0.7311975672,0.3977527728,0.8927670567,0.1311277689,0.0555846751,150.957,0.8649176611,Hip-Hop
1439,10948,0.7931962307,0.6667579779,0.3090149609,3.44487e-05,0.1204502528,0.1750987466,86.741,0.5963266914,Hip-Hop
1440,10949,0.9078290741,0.6032872955,0.3808654935,9.36635e-05,0.3179968508,0.0614588606,88.022,0.3378472695,Hip-Hop
1441,10950,0.1395526068,0.5742031739,0.5146211904,0.2396054495,0.1320902562,0.2050162085,172.349,0.782899554,Hip-Hop
1442,10951,0.927314041,0.512276474,0.2132010954,0.7228823418,0.1178187287,0.0384251197,160.025,0.5934504642,Hip-Hop
1443,10952,0.7182896115,0.67588476,0.4264817601,0.9154284559,0.0906661034,0.0647572347,167.408,0.914637907,Hip-Hop
1444,10954,0.8759575396,0.6293931574,0.4013130748,0.841226673,0.0937114304,0.1311503372,177.841,0.3824716739,Hip-Hop
1445,11030,0.0143734924,0.2948688508,0.9486613075,0.7839570269,0.1268972543,0.0864527964,84.291,0.3500160805,Rock
1446,11031,0.3747744407,0.3154381711,0.9397057243,0.7764633851,0.0729334663,0.0515133336,109.271,0.3415315491,Rock
1447,11032,0.1021006994,0.4707779046,0.9014553843,0.9221123476,0.176838586,0.0719080094,102.06,0.3713521081,Rock
1448,11033,0.2195238024,0.2441550344,0.9211258501,0.8779545233,0.0964091521,0.0886697193,138.885,0.2698725588,Rock
1449,11035,0.2037258541,0.3064416147,0.8905283292,0.8821646172,0.0646672333,0.0868966707,155.073,0.4109381773,Rock
1450,11036,0.1914278344,0.2852662496,0.8631248247,0.9141421975,0.1116554997,0.0575973915,122.03,0.2168007604,Rock
1451,11037,0.480509243,0.2640297704,0.9166206513,0.9073182557,0.1227101328,0.1156072481,199.215,0.2337895836,Rock
1452,11038,0.1027872867,0.1891292549,0.867985727,0.9007278983,0.3155708419,0.0852170437,79.846,0.3190924934,Rock
1453,11039,0.000576865,0.2197867453,0.9544373065,0.8083453565,0.1342883713,0.1060286708,174.709,0.4550780495,Rock
1454,11040,0.0022361874,0.2652824604,0.8884873106,0.6647995109,0.1017013306,0.0611444016,169.37,0.5297668208,Rock
1455,11080,0.8664118885,0.2591098495,0.5706930327,0.9446867988,0.0937727822,0.0488828795,99.382,0.1320187624,Rock
1456,11081,0.1080849141,0.2576013006,0.3450335959,0.8619991403,0.1461430127,0.0403631132,105.024,0.3367916322,Rock
1457,11083,0.9646548569,0.1886002886,0.6940027845,0.9523036365,0.1584575998,0.0621136218,100.755,0.2074136803,Rock
1458,11084,0.7938553413,0.13687634,0.586246456,0.9585638474,0.1141751455,0.0507714942,158.711,0.127129689,Rock
1459,11100,0.5798225347,0.245403984,0.6370255833,0.7741986125,0.1122092726,0.0604247697,108.425,0.183433959,Rock
1460,11101,0.8688627897,0.2042317775,0.5419904233,0.89578545,0.1110784803,0.0470370723,171.031,0.259970158,Rock
1461,11104,0.8909234918,0.34611628,0.536246461,0.8446839447,0.1133163712,0.0292979128,91.698,0.5632261168,Rock
1462,11106,0.9377391382,0.0783247012,0.6720113398,0.9386887969,0.0881652622,0.0463456344,190.371,0.2952901026,Rock
1463,11107,0.9137282805,0.1240975983,0.9105551882,0.9535818023,0.2162676584,0.050621965,158.025,0.0398910522,Rock
1464,11204,0.5779781161,0.5580365255,0.4547694868,0.00347398,0.0872405722,0.2947728199,96.154,0.7534478634,Hip-Hop
1465,11205,0.0248333098,0.3818986889,0.4926932145,0.0585821158,0.1385026796,0.0477840518,90.158,0.3084277139,Rock
1466,11212,0.9011386714,0.2598401911,0.4907996381,0.9053017304,0.1141938502,0.0288735453,187.614,0.5847616123,Rock
1467,11263,0.0003164879,0.8115784013,0.2850683052,0.9206484206,0.1048398254,0.1504600884,84.999,0.8462724148,Hip-Hop
1468,11268,0.3521851814,0.8131082805,0.7011092543,0.8898951661,0.2496162024,0.0333564748,89.996,0.8750540417,Rock
1469,11298,0.6898574078,0.8699598632,0.7773638002,0.4101930814,0.0847642667,0.1759561492,112.99,0.8584214819,Hip-Hop
1470,11304,0.0062295955,0.2763099388,0.8238093758,0.8234701052,0.1056892023,0.0390877432,148.847,0.5155837412,Rock
1471,11305,0.0107112105,0.1713451303,0.8474691287,0.0167525563,0.1027529866,0.0516067272,139.117,0.1806333601,Rock
1472,11306,0.011203334,0.2495438471,0.6169119867,0.2494517299,0.1540724918,0.031710946,129.967,0.2371179599,Rock
1473,11409,0.9956957026,0.2679668651,0.6219920384,0.9539086015,0.2379818156,0.0418681592,88.574,0.3508812164,Rock
1474,11410,0.9952174171,0.4413036214,0.5863780469,0.9416737788,0.1605986003,0.0449809327,63.986,0.3744516826,Rock
1475,11411,0.9928250985,0.4760319643,0.3019100408,0.9539540227,0.167259674,0.0408155896,101.129,0.2613893724,Rock
1476,11412,0.9949419113,0.552038867,0.5235499756,0.5047940444,0.122187633,0.5109025856,116.754,0.4873462929,Rock
1477,11413,0.9956818292,0.3911077102,0.3207561219,0.9618346444,0.1276172892,0.0404627489,142.91,0.4910837836,Rock
1478,11414,0.9957964501,0.3773884267,0.3433465099,0.9689152993,0.1174894954,0.0853614576,97.327,0.3786350386,Rock
1479,11415,0.9950789124,0.3614328308,0.5159587915,0.9599793049,0.1245988372,0.0526740882,159.775,0.1425383379,Rock
1480,11416,0.9957964501,0.4952612188,0.3672411538,0.9640488162,0.1075364554,0.0464292325,121.764,0.970239299,Rock
1481,11417,0.9941687831,0.4738780459,0.1207239635,0.9598231092,0.274398288,0.105074799,154.206,0.6182065931,Rock
1482,11437,0.0834513112,0.2410725138,0.7813008023,0.8288881891,0.0843934033,0.0427352896,143.151,0.3232455729,Rock
1483,11612,0.1129921127,0.7493111254,0.1957395461,0.7327090808,0.1075579441,0.0581918372,122.449,0.0647158279,Rock
1484,11613,0.9621947383,0.2535024241,0.6846758084,0.9462504387,0.0749909792,0.0441973054,165.644,0.0761720394,Rock
1485,11614,0.9466989196,0.4395672958,0.623896212,0.9559908418,0.1189807862,0.0377138757,131.662,0.2138858593,Rock
1486,11615,0.926822737,0.4679074196,0.7472609985,0.9411122605,0.1256189886,0.0467212044,109.281,0.1558667705,Rock
1487,11616,0.9809608649,0.3867592776,0.7358182011,0.9704007123,0.1058799074,0.0402883546,165.082,0.4446808027,Rock
1488,11661,0.0001596281,0.3529826765,0.7455414898,0.892919586,0.4403374359,0.0545996286,109.308,0.1511532792,Rock
1489,11662,0.0003615787,0.2039854536,0.6703455941,0.9284284994,0.0970985514,0.0651863203,111.092,0.2026566135,Rock
1490,11664,0.7682198321,0.4656031939,0.507497078,0.9174003399,0.1661586446,0.0262493912,96.756,0.690850421,Rock
1491,11665,0.7080085803,0.4305609511,0.5519026255,0.9005459187,0.1061906751,0.0372454748,181.163,0.7537284096,Rock
1492,11666,0.7439756297,0.4515754664,0.610190792,0.913796087,0.1103039465,0.0297554802,105.837,0.7844379729,Rock
1493,11669,0.0044374726,0.2032811042,0.6334317251,0.7617838314,0.3801593009,0.070252414,190.894,0.0471716236,Rock
1494,11711,0.0091947575,0.2939337333,0.3427499246,0.9602344035,0.1120648841,0.0371496574,108.422,0.2630457843,Rock
1495,11712,0.1733237456,0.1347085791,0.2651206517,0.9501817455,0.1093090399,0.0408381232,169.077,0.0397782688,Rock
1496,11713,0.3823488516,0.5780376416,0.3728605623,0.9572559291,0.1115027404,0.0420709675,101.826,0.6281293555,Rock
1497,11717,0.2494691806,0.5461099812,0.2646684694,0.9304481464,0.1122237806,0.0922616722,98.55,0.5086432705,Rock
1498,11763,0.2990053418,0.7492140863,0.4491186785,0.8819347385,0.1615285512,0.0744406336,93.054,0.3497487783,Hip-Hop
1499,11765,0.3136142695,0.773744232,0.4109383911,0.915595872,0.1365524363,0.1260409525,92.01,0.7899841459,Hip-Hop
1500,11766,0.2900492659,0.7558226754,0.4252675721,0.000657471,0.4113640602,0.1254787383,164.707,0.7529734608,Hip-Hop
1501,11767,0.0005051705,0.7940143924,0.8758459829,0.9344631698,0.1255070766,0.0646276016,93.989,0.6538966483,Hip-Hop
1502,11768,0.0592507866,0.8379157001,0.4375906842,0.929023703,0.1073408477,0.0672470475,92.02,0.4095109885,Hip-Hop
1503,11769,0.0004477218,0.4903770944,0.4379300517,0.8596183853,0.1456909708,0.0491510218,183.753,0.3233512502,Hip-Hop
1504,11770,0.0082299922,0.5898199431,0.3164909691,0.5704430913,0.4488086164,0.0402172735,90.651,0.4790991509,Hip-Hop
1505,11771,0.0025824931,0.7125209743,0.4311836902,0.0227228427,0.1840159107,0.0415898413,87.935,0.669565385,Hip-Hop
1506,11772,0.1136114415,0.791040645,0.5844042449,0.1742029944,0.0491909891,0.3462894066,88.989,0.808026023,Hip-Hop
1507,11773,0.0204951037,0.7702816327,0.3560508001,0.9303676516,0.1057774457,0.2999588308,93.922,0.316647427,Hip-Hop
1508,11774,0.0938260592,0.7244560093,0.5212560807,0.8485967571,0.1105210849,0.0506091043,95.078,0.7762690414,Hip-Hop
1509,11775,0.6047705184,0.6948591035,0.8769741308,0.0017573248,0.3393097401,0.3892856732,82.72,0.2214397472,Hip-Hop
1510,11776,0.2045115978,0.8253887449,0.3563565156,0.925488011,0.1193360574,0.0529452254,91.95,0.71710548,Hip-Hop
1511,11777,0.5014065001,0.5292115838,0.5776031489,0.9286064243,0.1735612949,0.0288354343,83.993,0.0542793309,Hip-Hop
1512,11778,0.0126904048,0.6266432988,0.5245465127,0.6778770034,0.0832976605,0.0383129724,85.045,0.8354711235,Hip-Hop
1513,11779,0.0003354759,0.3794360684,0.6921411839,0.9210791459,0.3673353286,0.042437872,94.434,0.1343807826,Hip-Hop
1514,11780,0.3372904317,0.6521536471,0.4192003799,0.8542783875,0.1471269372,0.1044450231,172.314,0.3773488656,Hip-Hop
1515,11781,0.0340954068,0.688061054,0.1908368912,0.9688780124,0.1324509633,0.0404051156,101.954,0.3912852974,Hip-Hop
1516,11782,0.9728717871,0.4937998127,0.2045154773,9e-09,0.1289434792,0.9578685218,208.018,0.8053722939,Hip-Hop
1517,11783,0.0757897575,0.7743985243,0.5089757003,0.6715692336,0.083083753,0.0316096772,87.366,0.9467777858,Hip-Hop
1518,11784,0.1664776092,0.7589860072,0.4379285565,0.95576449,0.123180308,0.3579513507,75.4,0.8572689278,Hip-Hop
1519,11785,0.6838755744,0.7363006602,0.5997878852,0.8785739031,0.1096222577,0.3798219284,67.345,0.2234273183,Hip-Hop
1520,11786,0.0256042008,0.7712793688,0.506418114,0.0432570818,0.8432347605,0.0507797684,120.826,0.7545666094,Hip-Hop
1521,11787,0.0030804879,0.8490297988,0.373470387,0.9509846476,0.1446849166,0.0696273998,117.378,0.3442933092,Hip-Hop
